City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,fort bragg,35.139,-79.006,23.91,32,0,3.09,US,1699133284
361,yuzhno-kurilsk,44.0306,145.8556,8.54,81,90,2.54,RU,1699133285
362,paita,-5.0892,-81.1144,21.53,72,64,9.33,PE,1699133285
363,tamanrasset,22.785,5.5228,18.95,16,0,1.03,DZ,1699133285
364,manicore,-5.8092,-61.3003,31.38,49,98,1.48,BR,1699133285
365,freetown,8.484,-13.2299,26.71,82,100,1.68,SL,1699133286
366,cinarli,41.4723,46.9156,10.09,72,0,0.98,AZ,1699133286
367,flin flon,54.7682,-101.865,-6.09,68,100,1.03,CA,1699133286
368,vadso,70.0744,29.7487,-7.91,86,40,4.63,NO,1699133093
369,kruisfontein,-34.0033,24.7314,15.65,81,100,4.79,ZA,1699133286
370,uruzgan,32.8333,66.0,11.19,42,12,1.72,AF,1699133286
371,dryden,49.7833,-92.7503,-1.84,74,100,3.09,CA,1699133287
372,taroa,8.7058,171.2275,27.83,80,100,8.93,MH,1699133287
373,holualoa,19.6228,-155.9522,28.08,66,40,4.63,US,1699133287
374,chadan,51.2833,91.5833,-12.19,92,100,0.45,RU,1699133287
375,les avirons,-21.2418,55.3394,21.88,91,97,6.65,RE,1699133287
376,tvoroyri,61.5556,-6.8111,8.43,92,100,8.87,FO,1699133288
377,hampton bays,40.869,-72.5176,13.84,76,100,1.54,US,1699133288
378,axum,14.1245,38.7244,13.35,86,100,2.67,ET,1699133288
379,arno,60.1167,18.6333,7.1,90,100,7.27,SE,1699133288
380,baruun-urt,46.6806,113.2792,-9.32,94,100,8.83,MN,1699133288
381,bodaybo,57.8506,114.1933,-14.57,98,100,0.81,RU,1699133289
382,prince george,53.9166,-122.753,6.69,95,100,3.6,CA,1699133289
383,afaahiti,-17.75,-149.2833,23.93,94,99,4.4,PF,1699132996
384,lagunas,-5.2269,-75.6753,30.89,57,99,1.44,PE,1699133289
385,plastun,44.7561,136.2939,-1.53,33,68,2.28,RU,1699133289
386,mili,6.0815,171.735,28.95,76,100,6.92,MH,1699133290
387,nouadhibou,20.931,-17.0347,21.99,68,60,5.14,MR,1699133290
388,malango,-2.9627,119.9001,19.1,94,96,1.23,ID,1699133290
389,trevelin,-43.0858,-71.4639,11.06,82,99,3.18,AR,1699133290
390,baiti,13.745,-14.7482,31.25,40,14,3.0,SN,1699133290
391,vilyuchinsk,52.9306,158.4028,2.15,72,79,4.85,RU,1699133291
392,el bauga,18.262,33.9081,29.89,29,8,4.79,SD,1699133291
393,talara,-4.5772,-81.2719,25.42,65,0,6.17,PE,1699133291
394,pimentel,-6.8367,-79.9342,23.16,68,0,8.75,PE,1699133291
395,togur,58.3631,82.8265,-3.81,92,100,7.15,RU,1699133291
396,durban,-29.8579,31.0292,21.51,86,61,4.47,ZA,1699133292
397,santa luzia,-19.7697,-43.8514,27.65,63,99,0.58,BR,1699133292
398,quellon,-43.1167,-73.6167,8.66,95,100,2.22,CL,1699133292
399,sambava,-14.2667,50.1667,24.05,88,100,2.29,MG,1699133292
400,vallenar,-28.5708,-70.7581,18.66,29,0,4.85,CL,1699133292
401,saudarkrokur,65.7461,-19.6394,2.15,89,96,10.0,IS,1699133292
402,korla,41.7597,86.1469,5.09,28,8,1.03,CN,1699133293
403,okehampton,50.7384,-4.0016,9.36,95,75,2.57,GB,1699133293
404,presidente olegario,-18.4178,-46.4181,25.24,64,100,4.49,BR,1699133293
405,sakchu-up,40.3894,125.0467,9.46,75,99,2.03,KP,1699133293
406,kenora,49.8167,-94.4337,-0.46,74,75,2.06,CA,1699133293
407,mobaye,4.319,21.1786,21.54,95,100,0.81,CF,1699133294
408,puerto baquerizo moreno,-0.9,-89.6,28.55,65,75,6.69,EC,1699133294
409,usinsk,65.9939,57.5281,-7.18,90,14,6.26,RU,1699133294
410,carnarvon,-24.8667,113.6333,20.36,89,3,4.29,AU,1699133294
411,polonne,50.1242,27.5109,10.21,90,100,6.59,UA,1699133294
412,east london,-33.0153,27.9116,17.51,76,77,2.82,ZA,1699133294
413,stanthorpe,-28.6667,151.95,13.57,99,100,3.03,AU,1699133295
414,bemidji,47.4736,-94.8803,0.05,79,100,2.57,US,1699133041
415,sur,22.5667,59.5289,25.9,64,0,4.58,OM,1699133295
416,point pedro,9.8167,80.2333,25.46,91,100,4.74,LK,1699133295
417,urengoy,65.9667,78.3667,-9.05,85,100,7.48,RU,1699133295
418,sisimiut,66.9395,-53.6735,-4.56,91,98,4.07,GL,1699133296
419,barrington,41.7407,-71.3087,15.03,64,100,6.17,US,1699133092
420,cabedelo,-6.9811,-34.8339,27.37,79,42,5.25,BR,1699133296
421,namtsy,62.7161,129.6658,-19.76,90,100,4.05,RU,1699133296
422,labytnangi,66.6572,66.4183,-8.65,87,12,5.34,RU,1699133296
423,nogliki,51.8333,143.1667,-5.92,72,3,9.83,RU,1699133296
424,pisco,-13.7,-76.2167,22.03,68,0,9.26,PE,1699133297
425,xilin hot,43.9667,116.0333,4.57,52,100,3.26,CN,1699133297
426,viedma,-40.8135,-62.9967,25.25,21,2,8.07,AR,1699133297
427,salekhard,66.53,66.6019,-7.27,84,15,6.88,RU,1699133297
428,gazli,40.1333,63.45,14.86,26,100,3.51,UZ,1699133297
429,acarau,-2.8856,-40.12,27.27,78,20,8.05,BR,1699133297
430,okhotsk,59.3833,143.3,-9.32,83,100,5.14,RU,1699133298
431,diu,20.7141,70.9822,25.74,39,44,1.81,IN,1699133298
432,north bend,43.4065,-124.2243,17.18,94,100,5.66,US,1699132841
433,new norfolk,-42.7826,147.0587,11.72,70,43,0.89,AU,1699133298
434,papao,-17.75,-149.55,24.82,92,99,4.48,PF,1699133298
435,kone,-21.0595,164.8658,24.14,62,96,1.95,NC,1699133298
436,thurgoona,-36.0451,146.9919,14.23,64,100,1.48,AU,1699133298
437,dashiqiao,40.6373,122.5025,9.62,39,100,1.84,CN,1699133299
438,nea ionia,38.0373,23.7595,20.34,66,20,2.68,GR,1699133299
439,northam,51.0333,-4.2167,10.34,91,98,3.62,GB,1699133299
440,sretensk,52.2453,117.7093,-16.7,91,4,0.17,RU,1699133299
441,ad dilam,23.9915,47.1627,25.23,53,80,1.8,SA,1699133300
442,puente alto,-33.6167,-70.5833,19.86,50,0,5.14,CL,1699133184
443,kuanda,56.3161,116.0806,-21.65,91,20,0.56,RU,1699133300
444,nar'yan-mar,67.6713,53.087,-4.38,95,11,4.92,RU,1699133300
445,walvis bay,-22.9575,14.5053,16.72,82,0,1.54,NA,1699133300
446,luwingu,-10.2621,29.9271,20.27,79,94,1.79,ZM,1699133300
447,cidreira,-30.1811,-50.2056,17.66,66,70,9.12,BR,1699133301
448,callao,-12.0667,-77.15,21.16,64,40,8.75,PE,1699133301
449,umm kaddadah,13.6017,26.6876,28.76,22,51,4.67,SD,1699133301
450,hilo,19.7297,-155.09,27.85,60,100,3.09,US,1699133040
451,marsa alam,25.0757,34.8918,26.47,61,0,1.63,EG,1699133301
452,lokbatan,40.3237,49.728,14.99,75,11,4.51,AZ,1699133302
453,changshu city,31.6462,120.7422,19.97,93,11,2.85,CN,1699133302
454,ankazoabo,-22.2833,44.5167,22.02,62,86,3.93,MG,1699133302
455,orange beach,30.2944,-87.5736,27.38,62,0,3.09,US,1699133302
456,obo,5.3998,26.4869,20.0,97,100,1.39,CF,1699133302
457,nampula,-15.1165,39.2666,20.97,78,0,3.09,MZ,1699133302
458,yonggang-up,38.8561,125.4244,12.2,74,99,3.71,KP,1699133302
459,homs,34.7268,36.7234,19.91,48,0,0.93,SY,1699133303
460,yerofey pavlovich,53.9667,121.9667,-15.99,63,8,0.78,RU,1699133303
461,general acha,-37.377,-64.6043,25.89,26,96,7.75,AR,1699133303
462,pangody,65.85,74.4859,-8.36,90,99,7.53,RU,1699133303
463,ambalangoda,6.2355,80.0538,25.54,86,100,1.83,LK,1699133303
464,conduaga,8.862,117.4893,26.22,84,100,1.27,PH,1699133303
465,jwaneng,-24.6004,24.7303,17.95,56,75,5.01,BW,1699133304
466,el tigre,8.8875,-64.2454,30.82,51,100,2.43,VE,1699133304
467,labrador city,52.9463,-66.9114,-7.05,73,75,4.12,CA,1699133304
468,chifeng,42.2683,118.9636,2.53,43,100,1.77,CN,1699133304
469,antofagasta,-23.65,-70.4,18.6,68,3,3.81,CL,1699133164
470,maragogi,-9.0122,-35.2225,25.86,79,5,5.13,BR,1699133304
471,srivardhan,18.0333,73.0167,25.99,63,98,1.86,IN,1699133305
472,pulandian,39.3953,121.9669,11.22,63,100,3.68,CN,1699133305
473,alexandria,31.2156,29.9553,23.19,70,0,2.59,EG,1699133254
474,tughyl,47.7252,84.2063,0.78,61,100,4.3,KZ,1699133305
475,geraldton,-28.7667,114.6,20.23,77,100,3.6,AU,1699133305
476,porto novo,6.4965,2.6036,28.9,86,83,2.68,BJ,1699133306
477,taksimo,56.3444,114.8794,-18.86,84,53,0.84,RU,1699133306
478,maxixe,-23.8597,35.3472,21.99,72,45,4.8,MZ,1699133306
479,wundanyi,-3.4019,38.364,16.91,90,90,2.43,KE,1699133307
480,aioun,16.6614,-9.6149,30.89,9,0,3.85,MR,1699133307
481,tutoia,-2.7619,-42.2744,27.18,83,53,5.95,BR,1699133308
482,pariaman,-0.619,100.12,23.03,91,99,1.27,ID,1699133275
483,someshwar,13.5,75.0667,23.2,97,100,1.26,IN,1699133308
484,wangqing,43.3218,129.7634,1.74,93,100,0.93,CN,1699133309
485,villa bruzual,9.3328,-69.1208,28.02,80,67,0.37,VE,1699133309
486,cardenas,23.0375,-81.2047,27.42,80,63,6.17,CU,1699133309
487,mahalapye,-23.1041,26.8142,20.54,55,59,0.39,BW,1699133309
488,huaicheng,23.9051,112.1931,20.93,91,19,0.6,CN,1699133310
489,cururupu,-1.8283,-44.8683,26.83,76,4,2.3,BR,1699133310
490,san lawrenz,36.0553,14.204,19.92,68,97,6.1,MT,1699133310
491,brookings,44.3114,-96.7984,15.06,61,75,5.14,US,1699133310
492,pailin,12.849,102.6093,22.79,95,72,0.29,KH,1699133310
493,isla mujeres,21.2311,-86.731,25.09,85,100,8.62,MX,1699133310
494,ramapuram,13.1167,79.2,22.82,93,99,1.17,IN,1699133311
495,berdigestyakh,62.0989,126.6992,-20.72,94,100,4.11,RU,1699133311
496,puerto san jose,13.9256,-90.8244,27.1,76,97,1.94,GT,1699133311
497,yelizovo,53.1873,158.3805,2.08,59,75,6.0,RU,1699133311
498,banikoara,11.2985,2.4386,27.46,28,48,2.16,BJ,1699133311
499,santo domingo,18.5001,-69.9886,30.82,71,20,4.12,DO,1699133136
500,genhe,50.7833,121.5167,-19.62,98,57,1.22,CN,1699133312
501,kirakira,-10.4544,161.9205,27.5,84,99,5.12,SB,1699133120
502,ratnagiri,16.9833,73.3,26.78,76,92,1.51,IN,1699133312
503,beloyarskiy,63.7119,66.6722,-5.56,92,20,5.81,RU,1699133312
504,amble,55.3333,-1.5833,10.08,87,100,5.66,GB,1699133312
505,alaghsas,17.0187,8.0168,27.86,13,4,3.2,NE,1699133312
506,chinsali,-10.5414,32.0816,19.77,74,33,1.76,ZM,1699133313
507,strathmore,51.0501,-113.3852,6.31,81,100,5.14,CA,1699133313
508,uglegorsk,49.0833,142.0333,-1.89,60,7,7.64,RU,1699133313
509,syzran',53.1585,48.4681,1.48,81,0,2.2,RU,1699133313
510,winnemucca,40.973,-117.7357,22.03,24,0,1.54,US,1699133313
511,paracatu,-17.2222,-46.8747,23.21,86,96,2.9,BR,1699133313
512,verkh-chebula,56.0308,87.6218,-0.66,90,100,8.38,RU,1699133314
513,kingisepp,59.3733,28.6134,5.21,93,100,4.41,RU,1699133314
514,alesund,62.4723,6.1549,10.08,61,0,4.63,NO,1699133143
515,katsuura,35.1333,140.3,19.68,75,100,2.22,JP,1699133314
516,aral,40.5156,81.2636,8.25,37,23,7.44,CN,1699133314
517,kismayo,-0.3582,42.5454,26.34,85,99,4.26,SO,1699133315
518,guanica,17.9716,-66.908,30.03,64,74,5.11,PR,1699133315
519,sciacca,37.5082,13.0881,15.91,69,22,3.65,IT,1699133315
520,itirapina,-22.2528,-47.8228,23.17,45,7,2.56,BR,1699133315
521,necochea,-38.5473,-58.7368,15.25,49,0,4.98,AR,1699133315
522,hargeysa,9.56,44.065,20.21,80,99,2.48,SO,1699133316
523,baikonur,45.6167,63.3167,9.26,57,71,4.19,KZ,1699133316
524,isetskoye,56.4858,65.3226,-2.86,89,100,3.43,RU,1699133316
525,abu,24.6,72.7,19.05,36,45,0.35,IN,1699133316
526,gao,16.6362,1.637,28.14,13,6,4.4,ML,1699133316
527,zhoucheng,35.9122,116.3117,14.72,92,100,3.57,CN,1699133316
528,port augusta,-32.5,137.7667,16.12,36,1,2.21,AU,1699133270
529,tangalle,6.024,80.7911,24.09,88,93,0.35,LK,1699133317
530,barcelos,41.5388,-8.6151,16.08,78,54,8.82,PT,1699133317
531,pishin,30.5803,66.9961,14.93,30,7,1.35,PK,1699133317
532,carbonear,47.7332,-53.2148,11.9,81,92,10.67,CA,1699133317
533,hadibu,12.65,54.0333,26.22,80,100,3.37,YE,1699133317
534,aleg,17.0481,-13.9209,33.05,11,27,3.43,MR,1699133318
535,tamazunchale,21.2667,-98.7833,25.69,61,98,2.11,MX,1699133318
536,kavieng,-2.5744,150.7967,28.27,75,96,3.04,PG,1699133318
537,shixing,24.9482,114.0657,20.82,93,34,0.64,CN,1699133318
538,garachico,28.7781,-17.7646,21.06,64,40,4.12,ES,1699133318
539,sao paulo de olivenca,-3.3783,-68.8725,33.31,49,96,1.53,BR,1699133318
540,ares,-6.1944,-35.1603,27.05,81,41,4.59,BR,1699133319
541,sligo,54.2697,-8.4694,7.0,88,54,2.68,IE,1699133319
542,sibiti,-3.6819,13.3499,21.47,98,100,1.05,CG,1699133319
543,portland,45.5234,-122.6762,19.02,87,100,3.09,US,1699132859
544,ketchikan,55.3422,-131.6461,10.99,100,100,2.57,US,1699133263
545,mamburao,13.25,120.6667,25.04,81,90,2.07,PH,1699133319
546,san patricio,28.017,-97.5169,28.97,41,61,3.64,US,1699133319
547,sinan,34.8262,126.1086,18.06,88,100,7.3,KR,1699133319
548,wattegama,6.7989,81.4808,23.45,94,100,0.96,LK,1699133320
549,bossangoa,6.4926,17.4552,20.51,94,97,0.8,CF,1699133320
550,murzuq,25.9155,13.9184,22.9,19,27,2.3,LY,1699133320
551,fallon,39.4735,-118.7774,25.51,22,40,1.54,US,1699133232
552,bokovskaya,49.229,41.8306,8.81,85,87,5.51,RU,1699133320
553,savanna-la-mar,18.219,-78.1332,29.97,79,48,1.72,JM,1699133320
554,arvin,35.2091,-118.8284,31.63,33,100,0.61,US,1699133320
555,nuku'alofa,-21.1333,-175.2,27.19,78,40,7.72,TO,1699133321
556,pyt-yakh,60.7499,72.8582,-5.19,87,86,5.38,RU,1699133321
557,urangan,-25.3,152.9,22.59,67,48,4.85,AU,1699133321
558,yamada,39.4667,141.95,12.37,81,100,2.81,JP,1699133321
559,tazacorte,28.629,-17.9293,22.54,83,40,4.12,ES,1699133321
560,arraias,-12.9288,-46.9437,28.1,56,100,1.68,BR,1699133321
561,lai,9.3952,16.2989,25.22,71,90,0.89,TD,1699133322
562,bel ombre,-4.6167,55.4167,24.91,88,20,1.54,SC,1699133322
563,salinas,36.6777,-121.6555,29.24,51,0,3.09,US,1699133125
564,zouerate,22.7187,-12.4521,23.47,29,0,3.9,MR,1699133322
565,tame,6.461,-71.73,24.86,81,100,0.77,CO,1699133322
566,sandpoint,48.2766,-116.5533,9.88,90,100,0.45,US,1699133322
567,abadan,30.3392,48.3043,20.97,64,0,1.03,IR,1699133322
568,boa vista,2.8197,-60.6733,33.99,46,75,4.63,BR,1699133323
569,federacion,-31.0062,-57.8996,21.99,60,0,1.62,AR,1699133323
570,vilyuysk,63.7553,121.6247,-26.51,99,44,1.79,RU,1699133323
571,al jahra',29.3375,47.6581,25.9,39,0,2.35,KW,1699133323
572,okha,53.5739,142.9478,-7.43,68,100,11.4,RU,1699133323
